word,tfidf_balneological2,tfidf_herbal2,tfidf_herbal5,tfidf_recipes3,tfidf_starsx,tfidf_stars3
skar,0.0000891,0,0,0,0,0
tdam,0.0000891,0,0,0,0,0
shotaiin,0.0000891,0,0,0,0,0
tchedal,0,0,0,0,0,0.000076
tcheoko,0,0,0,0,0,0.000076
tchedair,0,0,0,0,0,0.000076
shoaiin,0,0,0,0,0,0.000076
tchedaiin,0,0,0,0,0,0.000076
shetsho,0,0,0,0,0,0.000076
tched,0,0,0,0,0,0.000076
shxam,0,0,0,0,0,0.000076
tchdys,0,0,0,0,0,0.000076
shr,0.0000891,0,0,0,0,0
tockhy,0,0,0,0,0,0.000076
shopchey,0.0000891,0,0,0,0,0
tdain,0.0000891,0,0,0,0,0
shoko,0,0,0,0,0,0.000076
tchdoltdy,0.0000891,0,0,0,0,0
shofshedy,0.0000891,0,0,0,0,0
tchddy,0,0,0.000838525,0,0,0
shockhy,0,0,0,0,0,0.000076
tchdarol,0.0000891,0,0,0,0,0
shkey,0,0,0,0,0,0.000076
teeolain,0.0000891,0,0,0,0,0
sheytchdy,0.0000891,0,0,0,0,0
tchd,0.0000891,0,0,0,0,0
shet,0,0,0,0,0,0.000076
tchcthy,0.0000891,0,0,0,0,0
shyy,0.0000891,0,0,0,0,0
teeoar,0,0,0,0,0,0.000076
shtor,0.0000891,0,0,0,0,0
tchosos,0,0,0,0,0,0.000076
shso,0,0.00033628,0,0,0,0
tcfhy,0,0,0.000838525,0,0,0
shotedy,0,0,0,0,0,0.000076
taros,0,0.00033628,0,0,0,0
shorqoy,0,0.00033628,0,0,0,0
taror,0,0,0,0,0,0.000076
tcheor,0,0,0,0,0,0.000076
teoar,0,0,0,0,0,0.000076
teeos,0.0000891,0,0,0,0,0
tarodaiin,0,0.00033628,0,0,0,0
shokeedar,0,0,0,0,0,0.000076
tcholkaiin,0,0,0,0,0,0.000076
tcheodl,0,0,0,0,0.001760523,0
taram,0,0,0,0,0,0.000076
shoefcheey,0,0,0,0,0,0.000076
techy,0,0.00033628,0,0,0,0
teodkaiin,0.0000891,0,0,0,0,0
tarairy,0,0,0,0,0,0.000076
shochol,0,0.00033628,0,0,0,0
tarair,0,0,0,0,0,0.000076
teeor,0,0,0,0,0,0.000076
tchoky,0,0,0,0,0,0.000076
shkeey,0,0,0,0,0,0.000076
todashx,0,0,0,0,0,0.000076
teeolteedy,0,0,0,0,0,0.000076
teeo,0,0,0,0,0,0.000076
sheykaiiin,0,0.00033628,0,0,0,0
taly,0.0000891,0,0,0,0,0
shetchy,0.0000891,0,0,0,0,0
talshdy,0,0,0,0,0,0.000076
skeeody,0.0000891,0,0,0,0,0
talor,0.0000891,0,0,0,0,0
skain,0.0000891,0,0,0,0,0
talol,0,0,0,0,0,0.000076
shykaiin,0,0,0,0,0,0.000076
talody,0,0.00033628,0,0,0,0
todky,0,0,0,0,0,0.000076
talkl,0.0000891,0,0,0,0,0
shtey,0,0,0,0,0,0.000076
taldain,0.0000891,0,0,0,0,0
shsy,0,0,0,0,0,0.000076
talam,0,0.00033628,0,0,0,0
tesaiin,0.0000891,0,0,0,0,0
shoteol,0,0,0,0,0,0.000076
tairoor,0.0000891,0,0,0,0,0
shotchey,0,0,0,0,0,0.000076
teoteey,0,0,0.000838525,0,0,0
tedcheo,0,0,0,0,0,0.000076
taipar,0,0.00033628,0,0,0,0
shoral,0.0000891,0,0,0,0,0
teos,0,0,0,0,0,0.000076
shoo,0,0,0,0,0,0.000076
taim,0,0,0,0,0,0.000076
sholkar,0,0,0,0,0,0.000076
taiky,0.0000891,0,0,0,0,0
sholfaiin,0,0,0,0,0,0.000076
taikhy,0.0000891,0,0,0,0,0
shokshdy,0.0000891,0,0,0,0,0
todar,0,0.00033628,0,0,0,0
shokeshy,0,0,0.000838525,0,0,0
taiiin,0.0000891,0,0,0,0,0
shokchey,0,0,0,0,0,0.000076
taidy,0,0,0,0,0,0.000076
shokaiir,0,0,0.000838525,0,0,0
toar,0,0.00033628,0,0,0,0
shoiin,0.0000891,0,0,0,0,0
syokeedy,0,0,0,0,0,0.000076
shoeky,0,0,0,0,0,0.000076
syly,0,0,0.000838525,0,0,0
tocthy,0,0,0.000838525,0,0,0
syky,0,0.00033628,0,0,0,0
tochey,0,0.00033628,0,0,0,0
sykeeeochy,0.0000891,0,0,0,0,0
shocphhy,0,0.00033628,0,0,0,0
sykar,0,0,0,0,0,0.000076
shockhhy,0.0000891,0,0,0,0,0
teor,0,0,0,0,0,0.000076
shocfhey,0,0,0.000838525,0,0,0
stolpchy,0.0000891,0,0,0,0,0
shldy,0.0000891,0,0,0,0,0
sshol,0.0000891,0,0,0,0,0
shkol,0.0000891,0,0,0,0,0
sshkchdy,0.0000891,0,0,0,0,0
shkeol,0.0000891,0,0,0,0,0
toaiin,0,0,0,0,0,0.000076
shkchy,0,0,0,0,0,0.000076
ssheol,0.0000891,0,0,0,0,0
shkakeedy,0,0,0.000838525,0,0,0
ssheodain,0,0,0,0,0,0.000076
shka,0,0,0.000838525,0,0,0
ssheo,0,0,0,0,0,0.000076
sheyky,0.0000891,0,0,0,0,0
tchokedy,0,0,0,0,0,0.000076
tocthey,0.0000891,0,0,0,0,0
ssheedal,0,0,0,0,0,0.000076
shets,0.0000891,0,0,0,0,0
teolshy,0,0,0,0,0,0.000076
shetar,0.0000891,0,0,0,0,0
ssheckhy,0.0000891,0,0,0,0,0
skeey,0.0000891,0,0,0,0,0
ssear,0,0.00033628,0,0,0,0
spchy,0.0000891,0,0,0,0,0
skal,0.0000891,0,0,0,0,0
spaiin,0,0.00033628,0,0,0,0
tchoar,0,0,0,0,0,0.000076
soy,0,0,0,0,0,0.000076
shypchedy,0,0,0,0,0,0.000076
sotey,0,0,0,0,0,0.000076
sotchdaiin,0,0,0,0,0,0.000076
shx,0,0,0,0,0,0.000076
sotaiin,0.0000891,0,0,0,0,0
shtshy,0,0,0,0,0,0.000076
sosoral,0.0000891,0,0,0,0,0
shtol,0.0000891,0,0,0,0,0
sosees,0.0000891,0,0,0,0,0
shtchy,0,0,0,0,0,0.000076
sosar,0,0,0,0,0,0.000076
tear,0,0,0,0,0,0.000076
sory,0,0,0,0,0,0.000076
shsopam,0,0,0.000838525,0,0,0
sororl,0.0000891,0,0,0,0,0
shshdar,0.0000891,0,0,0,0,0
sorols,0,0,0,0,0.001760523,0
tchkaiin,0,0.00033628,0,0,0,0
sorol,0.0000891,0,0,0,0,0
techedy,0.0000891,0,0,0,0,0
shoteeody,0,0,0,0,0,0.000076
sorain,0.0000891,0,0,0,0,0
tl,0.0000891,0,0,0,0,0
teedaram,0,0,0,0,0,0.000076
shotchdy,0,0.00033628,0,0,0,0
todaly,0,0.00033628,0,0,0,0
tcheorsho,0,0,0,0,0,0.000076
soly,0.0000891,0,0,0,0,0
shory,0,0,0,0,0,0.000076
solteedy,0.0000891,0,0,0,0,0
shorchdy,0,0,0,0,0,0.000076
solshey,0.0000891,0,0,0,0,0
tchodls,0,0,0,0,0,0.000076
shoor,0,0,0,0,0,0.000076
solshed,0.0000891,0,0,0,0,0
sholkshy,0,0.00033628,0,0,0,0
teolkedain,0,0,0,0,0,0.000076
sholkeechy,0,0,0,0,0,0.000076
sheopchy,0,0,0,0,0,0.000076
sholkal,0,0.00033628,0,0,0,0
sheoly,0.0000891,0,0,0,0,0
sholfosdaiin,0,0,0.000838525,0,0,0
sheoteoly,0,0.00033628,0,0,0,0
tedar,0.0000891,0,0,0,0,0
sheotchedy,0,0,0,0,0,0.000076
tedal,0.0000891,0,0,0,0,0
sheotal,0,0,0,0,0,0.000076
shokor,0,0.00033628,0,0,0,0
tocpheey,0,0,0.000838525,0,0,0
shokey,0,0,0,0,0,0.000076
teedan,0,0,0,0,0,0.000076
shokeey,0,0,0,0,0,0.000076
tochsy,0,0.00033628,0,0,0,0
tcheolchy,0,0,0,0,0,0.000076
teedam,0.0000891,0,0,0,0,0
teo,0,0,0,0,0,0.000076
solkchy,0,0.00033628,0,0,0,0
shokain,0.0000891,0,0,0,0,0
solkchedy,0.0000891,0,0,0,0,0
teeodain,0,0,0,0,0,0.000076
tchodairos,0,0,0,0,0,0.000076
tcheodar,0,0,0,0,0,0.000076
tchodain,0,0.00033628,0,0,0,0
shoifhy,0.0000891,0,0,0,0,0
shepchedy,0.0000891,0,0,0,0,0
shofol,0,0,0.000838525,0,0,0
sheoy,0,0,0,0,0,0.000076
shoefy,0,0,0,0,0,0.000076
teedain,0,0,0,0,0,0.000076
shodypshey,0,0.00033628,0,0,0,0
tchodaiin,0,0,0,0,0,0.000076
shodor,0,0,0,0,0,0.000076
teoiin,0.0000891,0,0,0,0,0
tcheodaiin,0,0,0,0,0,0.000076
solchd,0,0,0,0,0,0.000076
shoda,0,0,0,0,0,0.000076
solain,0,0,0,0,0,0.000076
shocthy,0,0,0,0,0,0.000076
solaiin,0,0.00033628,0,0,0,0
shocphedy,0.0000891,0,0,0,0,0
todalain,0,0.00033628,0,0,0,0
shockhol,0,0,0,0,0,0.000076
sokoly,0.0000891,0,0,0,0,0
shockhchy,0,0.00033628,0,0,0,0
sokol,0.0000891,0,0,0,0,0
tcheod,0.0000891,0,0,0,0,0
sokod,0,0,0,0,0,0.000076
shoar,0.0000891,0,0,0,0,0
sokeey,0,0,0,0,0,0.000076
teodeey,0,0,0,0,0,0.000076
sheshy,0,0.00033628,0,0,0,0
shlches,0.0000891,0,0,0,0,0
shese,0,0.00033628,0,0,0,0
teodeear,0,0,0,0,0,0.000076
sher,0,0,0,0,0,0.000076
shkhy,0,0,0,0,0,0.000076
shepdaiin,0,0.00033628,0,0,0,0
shkeor,0,0,0,0,0,0.000076
teear,0,0,0,0,0,0.000076
shkeody,0,0,0,0,0,0.000076
soiis,0.0000891,0,0,0,0,0
shkeedy,0,0,0,0,0,0.000076
teodyteytar,0.0000891,0,0,0,0,0
shkchey,0,0,0.000838525,0,0,0
tedyol,0.0000891,0,0,0,0,0
tdol,0,0,0,0,0,0.000076
soes,0,0,0,0,0,0.000076
tcheepchey,0,0,0,0,0,0.000076
soeeedy,0.0000891,0,0,0,0,0
tchedydy,0,0.00033628,0,0,0,0
tchod,0,0,0.000838525,0,0,0
shfy,0,0,0,0,0,0.000076
sodal,0,0,0,0,0,0.000076
sheyr,0.0000891,0,0,0,0,0
sodair,0.0000891,0,0,0,0,0
sheykal,0,0,0,0,0,0.000076
sodaiiin,0.0000891,0,0,0,0,0
sockhey,0.0000891,0,0,0,0,0
teodarody,0,0,0,0,0,0.000076
soar,0,0,0,0,0,0.000076
shetshdy,0.0000891,0,0,0,0,0
soain,0,0,0,0,0,0.000076
todeeey,0,0,0.000838525,0,0,0
tchoarorshy,0,0,0,0,0,0.000076
shetcheodchs,0,0.00033628,0,0,0,0
so,0,0,0,0,0,0.000076
shetam,0.0000891,0,0,0,0,0
sls,0.0000891,0,0,0,0,0
teeodaiin,0,0,0,0,0,0.000076
sl,0,0.00033628,0,0,0,0
teodal,0,0,0.000838525,0,0,0
sokedy,0,0,0,0,0,0.000076
shepy,0,0,0.000838525,0,0,0
sokcheey,0.0000891,0,0,0,0,0
ted,0,0,0,0,0,0.000076
sokal,0,0,0,0,0,0.000076
shepchdy,0,0.00033628,0,0,0,0
soldy,0.0000891,0,0,0,0,0
solchkal,0.0000891,0,0,0,0,0
sheotam,0,0,0,0,0,0.000076
solky,0.0000891,0,0,0,0,0
sheot,0,0,0,0,0,0.000076
solkey,0.0000891,0,0,0,0,0
solkes,0.0000891,0,0,0,0,0
sols,0.0000891,0,0,0,0,0
sheoody,0,0.00033628,0,0,0,0
solpchd,0,0,0,0,0,0.000076
sheolshody,0,0,0,0,0,0.000076
solor,0.0000891,0,0,0,0,0
solol,0,0,0,0,0,0.000076
tosheo,0,0,0.000838525,0,0,0
yshedaiin,0,0,0,0,0,0.000076
yteeol,0,0,0.000838525,0,0,0
ypchery,0.0000891,0,0,0,0,0
yrshey,0,0,0,0,0,0.000076
ypcher,0,0,0.000838525,0,0,0
ytdar,0.0000891,0,0,0,0,0
ypcheeey,0,0,0,0,0,0.000076
ycheochy,0,0,0,0,0,0.000076
ypcheedy,0,0,0,0,0,0.000076
yshdain,0,0,0,0,0,0.000076
ytodaiin,0,0.00033628,0,0,0,0
tsheey,0,0,0,0,0,0.000076
ypchedpy,0,0,0.000838525,0,0,0
tolokeedy,0.0000891,0,0,0,0,0
ypcheddy,0,0,0,0,0,0.000076
ycseol,0.0000891,0,0,0,0,0
ytchos,0,0.00033628,0,0,0,0
ycheor,0,0,0,0,0,0.000076
ypchdar,0.0000891,0,0,0,0,0
ycheeoy,0,0,0,0,0,0.000076
yshealdy,0.0000891,0,0,0,0,0
ypchdaiin,0,0.00033628,0,0,0,0
ysair,0,0.00033628,0,0,0,0
ypchd,0,0,0.000838525,0,0,0
tshoar,0,0,0,0,0,0.000076
ytchor,0.0000891,0,0,0,0,0
yqokain,0.0000891,0,0,0,0,0
ytchol,0.0000891,0,0,0,0,0
topaiin,0,0,0,0,0,0.000076
ypaiin,0,0,0,0,0,0.000076
toldy,0,0.00033628,0,0,0,0
yotedy,0,0,0.000838525,0,0,0
ydairol,0.0000891,0,0,0,0,0
yoraly,0.0000891,0,0,0,0,0
ychtain,0,0,0,0,0,0.000076
yom,0,0,0,0,0,0.000076
ytechy,0.0000891,0,0,0,0,0
yolsheey,0.0000891,0,0,0,0,0
ycheoky,0,0,0.000838525,0,0,0
yols,0,0,0,0,0,0.000076
ycheeytydaiin,0.0000891,0,0,0,0,0
yoky,0.0000891,0,0,0,0,0
ycheeodain,0,0,0,0,0,0.000076
yoiin,0.0000891,0,0,0,0,0
ycheear,0.0000891,0,0,0,0,0
yodam,0,0,0.000838525,0,0,0
yshdal,0,0,0,0,0,0.000076
yochor,0,0,0,0,0,0.000076
ychain,0,0,0,0,0,0.000076
yochedy,0.0000891,0,0,0,0,0
xoiin,0,0,0,0,0,0.000076
ylshey,0,0,0,0,0,0.000076
tshokeody,0,0.00033628,0,0,0,0
ylor,0.0000891,0,0,0,0,0
tsheokeedy,0.0000891,0,0,0,0,0
yteeod,0,0,0.000838525,0,0,0
tshedky,0,0,0,0,0,0.000076
ylcheey,0,0,0,0,0,0.000076
tshdar,0,0.00033628,0,0,0,0
ylchedor,0.0000891,0,0,0,0,0
toror,0.0000891,0,0,0,0,0
ylchdy,0.0000891,0,0,0,0,0
tolshey,0,0.00033628,0,0,0,0
ylar,0,0,0,0,0,0.000076
tolkeeedy,0,0,0,0,0,0.000076
ylaiin,0.0000891,0,0,0,0,0
ytol,0,0.00033628,0,0,0,0
ytcheodar,0.0000891,0,0,0,0,0
ydaral,0.0000891,0,0,0,0,0
ykykaiin,0,0.00033628,0,0,0,0
ysheod,0,0,0,0,0,0.000076
ytcheeky,0,0,0.000838525,0,0,0
yckheody,0,0.00033628,0,0,0,0
yteokar,0,0,0,0,0,0.000076
ytedshedy,0,0,0,0,0,0.000076
ykshedy,0,0,0.000838525,0,0,0
ychkl,0,0,0,0,0,0.000076
ytchedal,0,0,0.000838525,0,0,0
ycheos,0,0,0.000838525,0,0,0
ykolor,0,0.00033628,0,0,0,0
ycheolk,0.0000891,0,0,0,0,0
ykoloin,0,0,0,0,0,0.000076
ycheodain,0,0,0,0,0,0.000076
ytecheol,0,0.00033628,0,0,0,0
ytched,0,0,0,0,0,0.000076
ysheedal,0,0,0,0,0,0.000076
ykoiin,0,0,0,0,0,0.000076
ycheeol,0,0,0,0,0,0.000076
ykofar,0,0,0.000838525,0,0,0
yshedair,0,0.00033628,0,0,0,0
ykodas,0,0,0.000838525,0,0,0
ycheeckhy,0,0,0,0,0,0.000076
ykl,0,0,0,0,0,0.000076
yshear,0,0,0,0,0,0.000076
ykhy,0,0,0,0,0.001760523,0
ychedain,0,0,0,0,0,0.000076
ytees,0.0000891,0,0,0,0,0
ycheckhey,0.0000891,0,0,0,0,0
ykeshy,0.0000891,0,0,0,0,0
ychckhy,0.0000891,0,0,0,0,0
ykesheo,0,0,0.000838525,0,0,0
yair,0,0,0,0,0,0.000076
ytchcseey,0.0000891,0,0,0,0,0
xor,0,0.00033628,0,0,0,0
ykeols,0,0.00033628,0,0,0,0
xaloeees,0,0.00033628,0,0,0,0
ytasr,0,0.00033628,0,0,0,0
ykeoeshy,0,0,0,0,0,0.000076
tshodaiin,0,0,0,0,0,0.000076
yraiin,0,0,0,0,0,0.000076
ykeodaiin,0,0,0,0,0,0.000076
tsheodar,0,0,0,0,0,0.000076
ykeod,0,0,0.000838525,0,0,0
yqor,0.0000891,0,0,0,0,0
ytarody,0,0,0.000838525,0,0,0
tshedal,0.0000891,0,0,0,0,0
ytshy,0.0000891,0,0,0,0,0
ypshedy,0.0000891,0,0,0,0,0
ykeeshy,0.0000891,0,0,0,0,0
toy,0,0,0,0,0,0.000076
ykeeshedy,0,0,0,0,0,0.000076
tory,0.0000891,0,0,0,0,0
ykeesan,0,0.00033628,0,0,0,0
torain,0.0000891,0,0,0,0,0
ytarar,0.0000891,0,0,0,0,0
tolshy,0.0000891,0,0,0,0,0
ykeeos,0,0,0,0,0,0.000076
tolpchy,0,0,0,0,0,0.000076
ykeeor,0,0,0,0,0,0.000076
tolkey,0.0000891,0,0,0,0,0
yteeeor,0,0,0,0,0,0.000076
tolkal,0,0,0,0,0,0.000076
ytapy,0.0000891,0,0,0,0,0
tolchedy,0,0,0.000838525,0,0,0
ykeeodey,0,0,0,0,0,0.000076
tokol,0.0000891,0,0,0,0,0
ykeeodam,0,0,0.000838525,0,0,0
ydees,0,0,0.000838525,0,0,0
ykeeod,0,0.00033628,0,0,0,0
ydam,0,0.00033628,0,0,0,0
ykeeochody,0,0,0,0,0,0.000076
ydair,0.0000891,0,0,0,0,0
yteeeody,0,0,0,0,0,0.000076
ysheoar,0.0000891,0,0,0,0,0
yteeedy,0.0000891,0,0,0,0,0
yckhey,0.0000891,0,0,0,0,0
ykeeeos,0,0,0,0,0,0.000076
ychty,0.0000891,0,0,0,0,0
ykeeeody,0.0000891,0,0,0,0,0
ychtaiis,0,0,0,0,0,0.000076
yteeed,0,0,0,0,0,0.000076
ychoopy,0,0,0.000838525,0,0,0
ytsheod,0,0.00033628,0,0,0,0
ycho,0,0,0,0,0,0.000076
ykeedl,0,0.00033628,0,0,0,0
yshees,0.0000891,0,0,0,0,0
ykeedar,0,0.00033628,0,0,0,0
ycheoto,0,0,0,0,0,0.000076
yy,0.0000891,0,0,0,0,0
ycheoraiin,0,0,0,0,0,0.000076
ykeedaiin,0,0,0,0,0,0.000076
ycheool,0,0,0,0,0,0.000076
yteedar,0.0000891,0,0,0,0,0
ysheeod,0,0,0.000838525,0,0,0
ykeear,0,0,0,0,0,0.000076
ysheeoaiin,0,0,0,0,0,0.000076
ykeealkey,0,0,0,0,0,0.000076
ysheeo,0,0,0,0,0.001760523,0
ykeealar,0.0000891,0,0,0,0,0
ycheoar,0,0,0,0,0,0.000076
toeedy,0,0.00033628,0,0,0,0
ychek,0,0.00033628,0,0,0,0
todydy,0,0.00033628,0,0,0,0
ycheeytal,0.0000891,0,0,0,0,0
ykedar,0,0,0,0,0,0.000076
ysheed,0,0,0,0,0,0.000076
ytaim,0.0000891,0,0,0,0,0
ycheeor,0,0,0,0,0,0.000076
tohedy,0,0.00033628,0,0,0,0
yteched,0,0,0.000838525,0,0,0
toeeedchy,0.0000891,0,0,0,0,0
ycheeodaiin,0,0,0,0,0,0.000076
ykecsey,0.0000891,0,0,0,0,0
ycheekeey,0,0.00033628,0,0,0,0
ykechey,0,0,0,0,0.001760523,0
ycheedaiin,0,0,0,0,0,0.000076
ykdy,0,0.00033628,0,0,0,0
ycheechy,0,0,0,0,0,0.000076
ykdair,0.0000891,0,0,0,0,0
ycheealkaiin,0,0,0,0,0,0.000076
ykcsedy,0.0000891,0,0,0,0,0
ychedl,0,0,0,0,0,0.000076
ykcol,0,0,0.000838525,0,0,0
ysheal,0,0,0,0,0,0.000076
yteechypchy,0,0,0,0,0,0.000076
yshe,0,0,0,0,0,0.000076
ykchscheg,0,0,0.000838525,0,0,0
ychecthy,0.0000891,0,0,0,0,0
ykchol,0,0.00033628,0,0,0,0
ychear,0,0,0,0,0,0.000076
ykcho,0.0000891,0,0,0,0,0
yshchey,0.0000891,0,0,0,0,0
ytaiim,0.0000891,0,0,0,0,0
ykcheshd,0,0,0,0,0,0.000076
yshar,0,0,0,0,0,0.000076
ykcheor,0,0,0,0,0,0.000076
yaiir,0,0,0,0,0,0.000076
ykcheodain,0,0,0,0,0,0.000076
ysaiin,0,0.00033628,0,0,0,0
ykcheg,0,0.00033628,0,0,0,0
xol,0,0.00033628,0,0,0,0
ysoir,0,0,0,0,0,0.000076
ys,0,0,0,0,0,0.000076
ykchedor,0,0,0,0,0,0.000076
yry,0.0000891,0,0,0,0,0
ykchedain,0,0,0,0,0,0.000076
tshy,0.0000891,0,0,0,0,0
ykched,0.0000891,0,0,0,0,0
tshol,0,0.00033628,0,0,0,0
yskhy,0.0000891,0,0,0,0,0
tshodair,0,0,0,0,0,0.000076
ykchdar,0.0000891,0,0,0,0,0
yrchey,0.0000891,0,0,0,0,0
tsho,0,0,0,0,0,0.000076
ykarain,0,0,0,0,0,0.000076
yshs,0,0,0,0,0,0.000076
tsheodl,0,0,0,0,0,0.000076
ykanam,0,0,0,0,0,0.000076
tsheodal,0,0,0.000838525,0,0,0
ykan,0,0.00033628,0,0,0,0
tsheed,0.0000891,0,0,0,0,0
yshos,0,0.00033628,0,0,0,0
tshedor,0.0000891,0,0,0,0,0
yshor,0,0,0,0,0,0.000076
yqopchy,0,0,0,0,0,0.000076
ykalkain,0.0000891,0,0,0,0,0
tshedain,0,0,0,0,0,0.000076
yshoiin,0,0,0,0,0,0.000076
ypsheor,0.0000891,0,0,0,0,0
ykaky,0,0.00033628,0,0,0,0
tshdcsey,0.0000891,0,0,0,0,0
ykairolky,0.0000891,0,0,0,0,0
tshar,0,0,0,0,0,0.000076
yshoain,0,0,0,0,0,0.000076
ypodaiin,0,0,0,0,0,0.000076
tos,0,0.00033628,0,0,0,0
ytedykor,0,0.00033628,0,0,0,0
torshor,0,0,0,0,0,0.000076
ykail,0.0000891,0,0,0,0,0
torolshsdy,0.0000891,0,0,0,0,0
yshesy,0,0,0,0,0,0.000076
ypdy,0,0.00033628,0,0,0,0
ytos,0,0,0.000838525,0,0,0
ysheos,0,0.00033628,0,0,0,0
tolshosor,0,0,0,0,0,0.000076
yhal,0,0,0,0,0,0.000076
tolsheol,0.0000891,0,0,0,0,0
yfor,0,0.00033628,0,0,0,0
tolos,0,0,0,0,0,0.000076
yfoldy,0,0.00033628,0,0,0,0
tolkshey,0,0,0,0,0,0.000076
yfody,0,0.00033628,0,0,0,0
tolkeol,0,0,0.000838525,0,0,0
ytyl,0.0000891,0,0,0,0,0
tolkchdy,0,0.00033628,0,0,0,0
yfcheky,0,0.00033628,0,0,0,0
ypchseds,0,0.00033628,0,0,0,0
yfchedy,0.0000891,0,0,0,0,0
toldal,0.0000891,0,0,0,0,0
yfchdy,0,0.00033628,0,0,0,0
tolchdaiin,0,0.00033628,0,0,0,0
yey,0,0,0,0,0,0.000076
ypchor,0.0000891,0,0,0,0,0
yekedy,0,0,0.000838525,0,0,0
tokary,0,0,0,0,0,0.000076
yefaiin,0.0000891,0,0,0,0,0
ysheody,0,0,0,0,0,0.000076
ykedaiin,0,0,0.000838525,0,0,0
toees,0,0.00033628,0,0,0,0
ykeda,0.0000891,0,0,0,0,0
ytoiin,0,0,0,0,0,0.000076
ykecthhy,0,0.00033628,0,0,0,0
ykedor,0,0,0,0,0,0.000076
ykedckhy,0,0,0,0,0,0.000076
